시도,시군구,주소,주택유형,매입유형,전용면적(m2),임대보증금액,안심전세포털,네이버지도
서울특별시,서울 강서구,서울 강서구 화곡동 24-19 더제이캐슬 2층 202호,다세대주택,경매등매입형,28.8,"181,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023479482,https://map.naver.com/p/search/서울 강서구 화곡동 24-19 더제이캐슬 2층 202호
서울특별시,서울 양천구,서울 양천구 신월동 198-8 효성하임빌 101동 3층 303호,다세대주택,경매등매입형,42.3,"181,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023290093,https://map.naver.com/p/search/서울 양천구 신월동 198-8 효성하임빌 101동 3층 303호
서울특별시,서울 은평구,"서울 은평구 역촌동 35-1, 35-2, 35-18, 35-40 더클래스 5층 503호",다세대주택,경매등매입형,28.7,"181,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024173572,"https://map.naver.com/p/search/서울 은평구 역촌동 35-1, 35-2, 35-18, 35-40 더클래스 5층 503호"
경기도,경기 부천시 오정구,경기 부천시 오정구 고강동406-21 대현빌 1동 4층 403호,다세대주택,경매등매입형,49.35,"181,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023119831,https://map.naver.com/p/search/경기 부천시 오정구 고강동406-21 대현빌 1동 4층 403호
경기도,경기 부천시 오정구,경기 부천시 오정구 고강동 326-23 도요하우스 C동 2층 203호,다세대주택,경매등매입형,61.17,"181,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022198468,https://map.naver.com/p/search/경기 부천시 오정구 고강동 326-23 도요하우스 C동 2층 203호
서울특별시,서울 양천구,서울 양천구 신월동 145-6 에이엔타워 8층 806호,다세대주택,경매등매입형,28.1,"182,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023238506,https://map.naver.com/p/search/서울 양천구 신월동 145-6 에이엔타워 8층 806호
서울특별시,서울 강서구,"서울 강서구 화곡동 1096-7, 1096-8, 1096-11 힐하우스 A동 2층 202호",다세대주택,경매등매입형,51.2,"183,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023081922,"https://map.naver.com/p/search/서울 강서구 화곡동 1096-7, 1096-8, 1096-11 힐하우스 A동 2층 202호"
서울특별시,서울 강서구,"서울 강서구 화곡동 1101-7, 1101-14 까사지오 3층 301호",다세대주택,경매등매입형,27.38,"183,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023259501,"https://map.naver.com/p/search/서울 강서구 화곡동 1101-7, 1101-14 까사지오 3층 301호"
서울특별시,서울 강서구,"서울 강서구 화곡동 875-9, 875-10 아줄리움 4층 402호",다세대주택,경매등매입형,32.75,"183,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023076667,"https://map.naver.com/p/search/서울 강서구 화곡동 875-9, 875-10 아줄리움 4층 402호"
서울특별시,서울 구로구,"서울 구로구 개봉동 306-53, 306-16 대우스위트힐 6층 602호",다세대주택,경매등매입형,26.04,"183,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023392475,"https://map.naver.com/p/search/서울 구로구 개봉동 306-53, 306-16 대우스위트힐 6층 602호"
서울특별시,서울 구로구,서울 구로구 고척동 250-135 수명그린빌 B동 4층 401호,다세대주택,경매등매입형,39.45,"183,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2021403059,https://map.naver.com/p/search/서울 구로구 고척동 250-135 수명그린빌 B동 4층 401호
경기도,경기 부천시 소사구,경기 부천시 소사구 심곡본동 582-38 삼성하우스 4층 404호,다세대주택,경매등매입형,54.4,"183,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023049552,https://map.naver.com/p/search/경기 부천시 소사구 심곡본동 582-38 삼성하우스 4층 404호
서울특별시,서울 강서구,서울 강서구 화곡동 408-56 동화팰리스 3층 403호,다세대주택,경매등매입형,29.99,"184,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024234049,https://map.naver.com/p/search/서울 강서구 화곡동 408-56 동화팰리스 3층 403호
서울특별시,서울 강서구,서울 강서구 화곡동 814-18 프레스티지 4층 402호,다세대주택,경매등매입형,29.88,"184,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024234047,https://map.naver.com/p/search/서울 강서구 화곡동 814-18 프레스티지 4층 402호
서울특별시,서울 금천구,"서울 금천구 독산동 877-1 ,960-3 골드마운틴 2층 201호",다세대주택,경매등매입형,26.55,"184,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023076316,"https://map.naver.com/p/search/서울 금천구 독산동 877-1 ,960-3 골드마운틴 2층 201호"
서울특별시,서울 금천구,"서울 금천구 독산동 877-1, 960-3 골드마운틴 5층 501호",다세대주택,경매등매입형,26.55,"184,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023121616,"https://map.naver.com/p/search/서울 금천구 독산동 877-1, 960-3 골드마운틴 5층 501호"
경기도,경기 부천시 오정구,"경기 부천시 오정구 작동73-4, 73-16 세종그린빌 2층 202호",다세대주택,경매등매입형,57.8,"184,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024047735,"https://map.naver.com/p/search/경기 부천시 오정구 작동73-4, 73-16 세종그린빌 2층 202호"
서울특별시,서울 강서구,서울 강서구 화곡동 24-150 더베네치아스위트 5층 501호,다세대주택,경매등매입형,28.88,"185,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024187413,https://map.naver.com/p/search/서울 강서구 화곡동 24-150 더베네치아스위트 5층 501호
서울특별시,서울 양천구,"서울 양천구 목동 744-1, 744-2 삼성팰리스 5층 504호",다세대주택,경매등매입형,35.72,"185,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023003509,"https://map.naver.com/p/search/서울 양천구 목동 744-1, 744-2 삼성팰리스 5층 504호"
서울특별시,서울 강서구,서울 강서구 화곡동 504-51서림그랑빌 2층 202호,다세대주택,경매등매입형,28.94,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022371703,https://map.naver.com/p/search/서울 강서구 화곡동 504-51서림그랑빌 2층 202호
서울특별시,서울 구로구,서울 구로구 오류동 81-25 민영 101동 2층 202호,다세대주택,경매등매입형,32.98,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024180726,https://map.naver.com/p/search/서울 구로구 오류동 81-25 민영 101동 2층 202호
서울특별시,서울 금천구,서울 금천구 가산동 140-23 몽삐에뜨6차 7층 704호,오피스텔(주거용),경매등매입형,25.82,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023118684,https://map.naver.com/p/search/서울 금천구 가산동 140-23 몽삐에뜨6차 7층 704호
서울특별시,서울 금천구,서울 금천구 가산동 140-23 몽삐에뜨6차 7층 705호,오피스텔(주거용),경매등매입형,25.82,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023408101,https://map.naver.com/p/search/서울 금천구 가산동 140-23 몽삐에뜨6차 7층 705호
서울특별시,서울 금천구,서울 금천구 가산동 140-23 몽삐에뜨6차 8층 805호,오피스텔(주거용),경매등매입형,25.82,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023371770,https://map.naver.com/p/search/서울 금천구 가산동 140-23 몽삐에뜨6차 8층 805호
서울특별시,서울 양천구,"서울 양천구 신월동 91-6, 91-7 에스케이이캐슬 3층 304호",다세대주택,경매등매입형,28.76,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023217673,"https://map.naver.com/p/search/서울 양천구 신월동 91-6, 91-7 에스케이이캐슬 3층 304호"
서울특별시,서울 양천구,"서울 양천구 신월동 91-6, 91-7 에스케이이캐슬 4층 404호",다세대주택,경매등매입형,28.76,"186,300,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023217674,"https://map.naver.com/p/search/서울 양천구 신월동 91-6, 91-7 에스케이이캐슬 4층 404호"
서울특별시,서울 강서구,서울 강서구 화곡동 408-56 동화팰리스 2층 303호,다세대주택,경매등매입형,29.99,"187,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024161106,https://map.naver.com/p/search/서울 강서구 화곡동 408-56 동화팰리스 2층 303호
서울특별시,서울 구로구,서울 구로구 개봉동 359-10 상떼그린힐 7층 702호,다세대주택,경매등매입형,29.9,"187,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023036179,https://map.naver.com/p/search/서울 구로구 개봉동 359-10 상떼그린힐 7층 702호
서울특별시,서울 금천구,서울 금천구 시흥동 3-109 제이펠리체 2층 202호,다세대주택,경매등매입형,34.75,"187,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022291390,https://map.naver.com/p/search/서울 금천구 시흥동 3-109 제이펠리체 2층 202호
경기도,경기 부천시 오정구,경기 부천시 오정구 고강동 408-9 예다움 2층 201호,다세대주택,경매등매입형,67.51,"187,200,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022343088,https://map.naver.com/p/search/경기 부천시 오정구 고강동 408-9 예다움 2층 201호
서울특별시,서울 강서구,"서울 강서구 화곡동 368-32, 368-33, 368-42, 368-64, 368-65, 368-66 엔에스타운 10층 1005호",다세대주택,경매등매입형,25.41,"188,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022070269,"https://map.naver.com/p/search/서울 강서구 화곡동 368-32, 368-33, 368-42, 368-64, 368-65, 368-66 엔에스타운 10층 1005호"
경기도,경기 부천시 소사구,경기 부천시 소사구 괴안동102 삼융렉스빌 101동 2층 202호,다세대주택,경매등매입형,49.39,"188,100,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023076833,https://map.naver.com/p/search/경기 부천시 소사구 괴안동102 삼융렉스빌 101동 2층 202호
서울특별시,서울 금천구,서울 금천구 시흥동 839-10 프라임하우스 5층 503호,다세대주택,경매등매입형,42.98,"189,000,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023231406,https://map.naver.com/p/search/서울 금천구 시흥동 839-10 프라임하우스 5층 503호
서울특별시,서울 강서구,"서울 강서구 화곡동 24-113 ,24-522로즈빌 7층 701호",오피스텔(주거용),경매등매입형,45.21,"189,900,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022239678,"https://map.naver.com/p/search/서울 강서구 화곡동 24-113 ,24-522로즈빌 7층 701호"
서울특별시,서울 강서구,서울 강서구 공항동 53-96 웰스바움 4층 402호,다세대주택,경매등매입형,29.54,"190,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023326353,https://map.naver.com/p/search/서울 강서구 공항동 53-96 웰스바움 4층 402호
서울특별시,서울 강서구,서울 강서구 화곡동 347-12 경민아트빌 2층 201호,다세대주택,경매등매입형,29.78,"190,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023366083,https://map.naver.com/p/search/서울 강서구 화곡동 347-12 경민아트빌 2층 201호
서울특별시,서울 강서구,"서울 강서구 화곡동 938-7, 938-8 웰타운에이 4층 403호",오피스텔(주거용),경매등매입형,27.41,"190,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023319659,"https://map.naver.com/p/search/서울 강서구 화곡동 938-7, 938-8 웰타운에이 4층 403호"
서울특별시,서울 금천구,서울 금천구 가산동 140-23 몽삐에뜨6차 10층 1004호,오피스텔(주거용),경매등매입형,25.82,"190,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023446773,https://map.naver.com/p/search/서울 금천구 가산동 140-23 몽삐에뜨6차 10층 1004호
서울특별시,서울 금천구,서울 금천구 독산동 147-52 희경하우징 3층 302호,다세대주택,경매등매입형,27.52,"190,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024014356,https://map.naver.com/p/search/서울 금천구 독산동 147-52 희경하우징 3층 302호
서울특별시,서울 금천구,서울 금천구 독산동 890-23 뜰안채 2층 202호,다세대주택,경매등매입형,50.9,"190,800,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023301635,https://map.naver.com/p/search/서울 금천구 독산동 890-23 뜰안채 2층 202호
경기도,경기 부천시 오정구,경기 부천시 원미구 심곡동 458-6 하이팰리스주건축물 1동 10층 1006호,오피스텔(주거용),경매등매입형,60.73,"191,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023099115,https://map.naver.com/p/search/경기 부천시 원미구 심곡동 458-6 하이팰리스주건축물 1동 10층 1006호
경기도,경기 안양시 만안구,경기 안양시 만안구 안양동 829-10 수자인 2층 202호,다세대주택,경매등매입형,57.18,"191,700,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023396106,https://map.naver.com/p/search/경기 안양시 만안구 안양동 829-10 수자인 2층 202호
서울특별시,서울 강서구,서울 강서구 공항동 53-96 웰스바움 3층 301호,다세대주택,경매등매입형,29.85,"192,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024123833,https://map.naver.com/p/search/서울 강서구 공항동 53-96 웰스바움 3층 301호
서울특별시,서울 강서구,서울 강서구 화곡동 981-5 넥시티 3층 304호,오피스텔(주거용),경매등매입형,30.13,"192,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2024123954,https://map.naver.com/p/search/서울 강서구 화곡동 981-5 넥시티 3층 304호
서울특별시,서울 강서구,"서울 강서구 화곡동 938-7, 938-8 웰타운A 12층 1203호",오피스텔(주거용),경매등매입형,27.41,"192,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022384335,"https://map.naver.com/p/search/서울 강서구 화곡동 938-7, 938-8 웰타운A 12층 1203호"
경기도,경기 안양시 만안구,경기 안양시 만안구 안양동 829-10 수자인 3층 302호,다세대주택,경매등매입형,57.18,"192,600,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023112364,https://map.naver.com/p/search/경기 안양시 만안구 안양동 829-10 수자인 3층 302호
서울특별시,서울 강서구,"서울 강서구 화곡동 368-32, 368-33, 368-42, 368-64, 368-65, 368-66 엔에스타운 7층 702호",다세대주택,경매등매입형,25.86,"193,500,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023067060,"https://map.naver.com/p/search/서울 강서구 화곡동 368-32, 368-33, 368-42, 368-64, 368-65, 368-66 엔에스타운 7층 702호"
서울특별시,서울 강서구,서울 강서구 염창동 253-4 오엠컬렉션 4층 402호,오피스텔(주거용),경매등매입형,25.16,"194,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2022134336,https://map.naver.com/p/search/서울 강서구 염창동 253-4 오엠컬렉션 4층 402호
서울특별시,서울 강서구,"서울 강서구 화곡동 806-5, 806-6 보노하우스 2층 201호",다세대주택,경매등매입형,29.92,"194,400,000",https://www.khug.or.kr/jeonse/web/s07/s070103.jsp?dt=20250625&no=2023214296,"https://map.naver.com/p/search/서울 강서구 화곡동 806-5, 806-6 보노하우스 2층 201호"
